收藏台,#genre#
SiTV 七彩戏剧,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,SiTV 七彩戏剧
SiTV 生活时尚,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000002000000006/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000006&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,SiTV 生活时尚
SiTV 游戏风云,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000002000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000011&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,SiTV 游戏风云
iHOT 爱谍战,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000038/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000038&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱谍战
iHOT 爱动漫,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000059/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000059&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱动漫
iHOT 爱科幻,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000033/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000033&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱科幻
iHOT 爱科学,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000047/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000047&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱科学
iHOT 爱浪漫,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000035/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000035&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱浪漫
iHOT 爱旅行,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000056/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000056&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱旅行
iHOT 爱奇谈,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000058/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000058&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱奇谈
iHOT 爱赛车,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000055/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000055&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱赛车
iHOT 爱体育,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱体育
iHOT 爱玩具,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000053/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000053&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱玩具
iHOT 爱喜剧,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000032/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000032&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱喜剧
iHOT 爱悬疑,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000036/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000036&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱悬疑
iHOT 爱幼教,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000049/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000049&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱幼教
iHOT 爱院线,http://[2409:8087:5e08:24::17]:6610/000000001000/2000000004000000034/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000034&IASHttpSessionId=OTT19019320240419154124000281&yang-1989$IPV6『线路1』,iHOT 爱院线
香港,#genre#
凤凰中文台,http://8.138.7.223/tv/xsj.php?id=phtv-cn$IPV4『线路6』,凤凰中文台
凤凰卫视,http://122.224.232.218:8888/rtp/233.50.200.191:5140$IPV4『线路4』,凤凰卫视
凤凰卫视,http://122.224.232.218:8888/rtp/233.50.200.191:5140$IPV4『线路9』,凤凰卫视
凤凰卫视,http://122.224.232.218:8888/rtp/233.50.200.191:5140$IPV4『线路15』,凤凰卫视
凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$IPV4『线路2』,凤凰卫视
凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$IPV4『线路7』,凤凰卫视
凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8$IPV4『线路14』,凤凰卫视
凤凰卫视中文台,http://106.112.254.134:8989/rtp/239.254.201.2:5226$IPV4『线路1』,凤凰卫视中文台
凤凰卫视中文台,http://111.227.200.55:4000/rtp/239.254.201.2:5226$IPV4『线路2』,凤凰卫视中文台
凤凰卫视中文台,http://www.91dos.cn:4022/rtp/239.61.2.184:9092$IPV4『线路4』,凤凰卫视中文台
凤凰卫视中文台,http://www.91dos.cn:4022/rtp/239.61.2.184:9092$IPV4『线路5』,凤凰卫视中文台
凤凰卫视中文台,http://27.184.66.210:1024/rtp/239.254.201.2:5226$IPV4『线路6』,凤凰卫视中文台
凤凰卫视中文台,https://playtvlive.ifeng.com/live/06OLEGEGM4G.flv$IPV4『线路7』,凤凰卫视中文台
凤凰资讯台,http://8.138.7.223/tv/xsj.php?id=phtv-info$IPV4『线路5』,凤凰资讯台
凤凰卫视资讯台,http://106.112.254.134:8989/rtp/239.254.201.3:5227$IPV4『线路1』,凤凰卫视资讯台
凤凰卫视资讯台,http://111.227.200.55:4000/rtp/239.254.201.3:5227$IPV4『线路2』,凤凰卫视资讯台
凤凰卫视资讯台,http://www.91dos.cn:4022/rtp/239.61.2.183:9086$IPV4『线路4』,凤凰卫视资讯台
凤凰卫视资讯台,http://www.91dos.cn:4022/rtp/239.61.2.183:9086$IPV4『线路5』,凤凰卫视资讯台
凤凰卫视资讯台,http://27.184.66.210:1024/rtp/239.254.201.3:5227$IPV4『线路6』,凤凰卫视资讯台
凤凰卫视资讯台,https://playtvlive.ifeng.com/live/06OLEEWQKN4.flv$IPV4『线路7』,凤凰卫视资讯台
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8$IPV4『线路12』,凤凰香港
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8$IPV4『线路16』,凤凰香港
凤凰香港,https://epg.pw/stream/b3ab43b2415df405226d5b25f38e51432ca7d32b5a240e0aa1f3e201d181442f.m3u8$IPV4『线路18』,凤凰香港
凤凰香港,https://ali.hlspull.yximgs.com/live/ab5eb9ad4c91db4f9cf10d5e460e7af0.flv$IPV4『线路20』,凤凰香港
凤凰香港,https://stream1.freetv.fun/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.ctv$IPV4『线路24』,凤凰香港
凤凰香港台,http://8.138.7.223/tv/xsj.php?id=phtv-hk$IPV4『线路5』,凤凰香港台
J2,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxHxPuwYBkq3c9qPtWNUkGtg/ts$IPV4『线路8』,J2
J2,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxHxPuwYBkq3c9qPtWNUkGtg/ts$IPV4『线路12』,J2
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn$IPV4『线路5』,J2
J2,https://epg.pw/stream/222d0fb1ed17d09347d6abfc0c647e707dd628ef99d0f99d3a7b4d3816b2bc5b.m3u8$IPV4『线路7』,J2
J2,https://epg.pw/stream/78de2825f146c5b465f83bff1408375faec5a29181fdce2b05bbaeb8d4dce6aa.m3u8$IPV4『线路9』,J2
J2,https://epg.pw/stream/78de2825f146c5b465f83bff1408375faec5a29181fdce2b05bbaeb8d4dce6aa.m3u8$IPV4『线路10』,J2
J2,https://epg.pw/stream/222d0fb1ed17d09347d6abfc0c647e707dd628ef99d0f99d3a7b4d3816b2bc5b.m3u8$IPV4『线路11』,J2
J2,http://8.138.7.223/tv/xsj.php?id=j2$IPV4『线路20』,J2
TVB翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8$IPV4『线路1』,TVB翡翠台
TVB翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$IPV4『线路8』,TVB翡翠台
TVB翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts$IPV4『线路11』,TVB翡翠台
TVB翡翠台,http://php.jdshipin.com:8880/xsj.php?id=feicui$IPV4『线路15』,TVB翡翠台
TVB翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8$IPV4『线路7』,TVB翡翠台
TVB翡翠台,http://8.138.7.223/tv/xsj.php?id=feicui$IPV4『线路14』,TVB翡翠台
TVB翡翠台,http://8.138.7.223/tv/gdmzyd.php?id=1$IPV4『线路17』,TVB翡翠台
翡翠台,http://124.244.149.194:65530/bysid/1$IPV4『线路2』,翡翠台
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$IPV4『线路3』,翡翠台
翡翠台,http://124.244.149.194:65530/bysid/1.m3u8$IPV4『线路4』,翡翠台
翡翠台,http://124.244.149.194:65530/bysid/1$IPV4『线路6』,翡翠台
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$IPV4『线路7』,翡翠台
翡翠台,http://124.244.149.194:65530/bysid/1.m3u8$IPV4『线路8』,翡翠台
翡翠台,http://nz171l122.bb60246.ctm.net:8889/bysid/1.m3u8$IPV4『线路9』,翡翠台
翡翠台,https://ali.hlspull.yximgs.com/live/da349e04130b6c9f5be0284957a22767.flv$IPV4『线路1』,翡翠台
翡翠台,https://ali.hlspull.yximgs.com/live/da349e04130b6c9f5be0284957a22767.flv$IPV4『线路5』,翡翠台
翡翠台,https://stream1.freetv.fun/ba009d94229ed40a5d9289178463fba7aa31fb0622f8ab2d66c01147828743ab.m3u8$IPV4『线路16』,翡翠台
翡翠台,http://fm1077.serv00.net/Smart.php?id=jade_twn$IPV4『线路18』,翡翠台
TVB Plus,http://nz171l122.bb60246.ctm.net:8892/bysid/82.m3u8$IPV4『线路1』,TVB Plus
TVB Plus,http://124.244.149.194:65531/bysid/82.m3u8$IPV4『线路2』,TVB Plus
TVB Plus,http://113.83.152.49:8181/bysid/82.m3u8$IPV4『线路3』,TVB Plus
TVB Plus,http://nz171l122.bb60246.ctm.net:8892/bysid/82.m3u8$IPV4『线路4』,TVB Plus
TVB Plus,http://124.244.149.194:65531/bysid/82.m3u8$IPV4『线路5』,TVB Plus
TVB Plus,http://113.83.152.49:8181/bysid/82.m3u8$IPV4『线路6』,TVB Plus
TVB Plus,http://php.jdshipin.com:8880/xsj.php?id=tvb-plus$IPV4『线路8』,TVB Plus
TVB Plus,http://zsntlqj.xicp.net:8896/bysid/82.m3u8$IPV4『线路13』,TVB Plus
TVB Plus,http://grandprix2023.asuscomm.com:8892/bysid/82.m3u8$IPV4『线路15』,TVB Plus
TVB Plus,http://61.238.177.254:30261/stream/channelid/112716350$IPV4『线路17』,TVB Plus
TVB Plus,http://zsntlqj.xicp.net:8896/bysid/82.m3u8$IPV4『线路20』,TVB Plus
TVB无线新闻台,http://php.jdshipin.com:8880/xsj.php?id=tvb-news$IPV4『线路2』,TVB无线新闻台
TVB无线新闻台,http://8.138.7.223/tv/xsj.php?id=tvb-news$IPV4『线路1』,TVB无线新闻台
TVB无线新闻台,http://live.cooltv.top/tv/tvb.php?id=0&hq$IPV4『线路4』,TVB无线新闻台
TVB无线新闻台,http://live.cooltv.top/tv/tvb.php?id=0&hq$IPV4『线路7』,TVB无线新闻台
TVB明珠台,http://php.jdshipin.com:8880/xsj.php?id=pear$IPV4『线路3』,TVB明珠台
TVB明珠台,https://z02.ubtvfans.com/live/rx1/2437/43f3e7d06eeb53f3057cb2780fd11a50/index.m3u8$IPV4『线路1』,TVB明珠台
TVB明珠台,http://8.138.7.223/tv/xsj.php?id=pearl$IPV4『线路2』,TVB明珠台
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8$IPV4『线路2』,明珠台
明珠台,http://124.244.149.194:65531/bysid/2.m3u8$IPV4『线路3』,明珠台
明珠台,http://113.83.152.49:8181/bysid/2.m3u8$IPV4『线路4』,明珠台
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8$IPV4『线路5』,明珠台
明珠台,http://124.244.149.194:65531/bysid/2.m3u8$IPV4『线路6』,明珠台
明珠台,http://113.83.152.49:8181/bysid/2.m3u8$IPV4『线路7』,明珠台
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts$IPV4『线路8』,明珠台
明珠台,http://124.244.149.194:65531/bysid/2$IPV4『线路12』,明珠台
明珠台,http://nz171l122.bb60246.ctm.net:8892/bysid/2.m3u8$IPV4『线路13』,明珠台
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8$IPV4『线路17』,明珠台
明珠台,http://grandprix2023.asuscomm.com:8892/bysid/2.m3u8$IPV4『线路20』,明珠台
明珠台,https://pi.0472.org/tv/mzt.php?auth=2309081833$IPV4『线路15』,明珠台
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8,TVB星河
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8$IPV4『线路8』,TVB星河
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/playlist.m3u8$IPV4『线路9』,TVB星河
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8$IPV4『线路20』,TVB星河
TVB功夫台,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8$IPV4『线路1』,TVB功夫台
TVB功夫台,https://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8$IPV4『线路2』,TVB功夫台
ViuTVsix,http://nz171l122.bb60246.ctm.net:8889/bysid/96.m3u8$IPV4『线路1』,ViuTVsix
ViuTVsix,http://124.244.149.194:65530/bysid/96.m3u8$IPV4『线路2』,ViuTVsix
ViuTVsix,http://nz171l122.bb60246.ctm.net:8889/bysid/96.m3u8$IPV4『线路3』,ViuTVsix
ViuTVsix,http://124.244.149.194:65530/bysid/96.m3u8$IPV4『线路4』,ViuTVsix
ViuTVsix,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8$IPV4『线路5』,ViuTVsix
ViuTVsix,http://124.244.149.194:65530/bysid/96$IPV4『线路6』,ViuTVsix
ViuTVsix,http://nz171l122.bb60246.ctm.net:8889/bysid/96.m3u8$IPV4『线路7』,ViuTVsix
ViuTVsix,http://zsntlqj.xicp.net:8895/bysid/96.m3u8$IPV4『线路8』,ViuTVsix
ViuTVsix,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8$IPV4『线路10』,ViuTVsix
ViuTVsix,http://zsntlqj.xicp.net:8895/bysid/96.m3u8$IPV4『线路14』,ViuTVsix
ViuTVsix,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8$IPV4『线路15』,ViuTVsix
ViuTVsix,http://nz171l122.bb60246.ctm.net:8889/bysid/96.m3u8$IPV4『线路16』,ViuTVsix
ViuTVsix,http://124.244.149.194:65530/bysid/96.m3u8$IPV4『线路17』,ViuTVsix
ViuTVsix,http://zsntlqj.xicp.net:8895/bysid/96.m3u8$IPV4『线路18』,ViuTVsix
ViuTVsix,http://grandprix2023.asuscomm.com:8889/bysid/96.m3u8$IPV4『线路20』,ViuTVsix
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8$IPV4『线路8』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路9』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8$IPV4『线路10』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8$IPV4『线路11』,RTHK32
RTHK32,https://epg.pw/stream/2949209a6405553d935a2f7f9570163ab15e45044f8e6df5e8ce91caaf1010a1.m3u8$IPV4『线路12』,RTHK32
RTHK32,https://epg.pw/stream/1aeac95c61b1448a7d796cd84464cab853203cc03974537fb2eadb538a6cb447.m3u8$IPV4『线路13』,RTHK32
RTHK32,https://epg.pw/stream/2e1526fba7aa462437870a9b3838b89f0f9028be78b5d0ca8806c92277ae5427.m3u8$IPV4『线路14』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8$IPV4『线路15』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路16』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8$IPV4『线路18』,RTHK32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8$IPV4『线路19』,RTHK32
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8$IPV4『线路1』,RTHK33
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8$IPV4『线路2』,RTHK33
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8$IPV4『线路3』,RTHK33
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8$IPV4『线路1』,RTHK34
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8$IPV4『线路2』,RTHK34
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8$IPV4『线路3』,RTHK34
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8$IPV4『线路1』,RTHK35
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8$IPV4『线路2』,RTHK35
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8$IPV4『线路3』,RTHK35
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$IPV4『线路4』,星空卫视
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$IPV4『线路12』,星空卫视
星空卫视,http://8.138.7.223/tv/xsj.php?id=star-xing-kong$IPV4『线路2』,星空卫视
星空卫视,https://test.zapi.us.kg/?id=star-xing-kong$IPV4『线路19』,星空卫视
HOY TV,http://61.238.177.254:30261/stream/channelid/459949264$IPV4『线路3』,HOY TV
HOY TV,http://61.238.177.254:30261/stream/channelid/459949264$IPV4『线路9』,HOY TV
HOY TV,https://test.zapi.us.kg/?id=hoytv$IPV4『线路13』,HOY TV
HOY TV,https://api.btbt.im/live?id=hoytv$IPV4『线路16』,HOY TV
HOY TV,https://api.btbt.im/live?id=hoytv$IPV4『线路17』,HOY TV
HOY TV,https://test.zapi.us.kg/?id=hoytv$IPV4『线路20』,HOY TV
HOY 國際財經台,http://61.238.177.254:30261/stream/channelid/153374972$IPV4『线路9』,HOY 國際財經台
天映频道,http://php.jdshipin.com:8880/xsj.php?id=celestial$IPV4『线路2』,天映频道
天映频道,http://8.138.7.223/tv/xsj.php?id=celestial$IPV4『线路1』,天映频道
天映频道,https://test.zapi.us.kg/?id=celestial$IPV4『线路5』,天映频道
天映频道,https://test.zapi.us.kg/?id=celestial$IPV4『线路9』,天映频道
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路2』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路4』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$IPV4『线路6』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路7』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$IPV4『线路9』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路11』,香港佛陀
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$IPV4『线路12』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$IPV4『线路14』,香港佛陀
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$IPV4『线路15』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路16』,香港佛陀
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$IPV4『线路18』,香港佛陀
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$IPV4『线路19』,香港佛陀
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路20』,香港佛陀
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd$IPV4『线路3』,耀才财经
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路1』,耀才财经
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路6』,耀才财经
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路7』,耀才财经
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路8』,耀才财经
环球电视,https://epg.pw/stream/94bfd894c65a2be5b9eee173128b158a004e4c5cbf57826cc2048d9ef4b61628.m3u8$IPV4『线路4』,环球电视
环球电视,https://epg.pw/stream/94bfd894c65a2be5b9eee173128b158a004e4c5cbf57826cc2048d9ef4b61628.m3u8$IPV4『线路7』,环球电视
美亚电影台,http://php.jdshipin.com:8880/xsj.php?id=meiah-movies$IPV4『线路9』,美亚电影台
美亚电影台,https://epg.pw/stream/f756fd481d421b861ac431717c303e200b697ff47eb789065645f8b61f67a264.m3u8$IPV4『线路2』,美亚电影台
美亚电影台,https://epg.pw/stream/f756fd481d421b861ac431717c303e200b697ff47eb789065645f8b61f67a264.m3u8$IPV4『线路3』,美亚电影台
美亚电影台,http://8.138.7.223/tv/xsj.php?id=meiah-movies$IPV4『线路8』,美亚电影台
美亚电影台,https://test.zapi.us.kg/?id=meiah-movies$IPV4『线路12』,美亚电影台
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$IPV4『线路1』,亚洲卫视
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$IPV4『线路2』,亚洲卫视
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$IPV4『线路3』,亚洲卫视
台湾,#genre#
中天新闻,http://php.jdshipin.com:8880/xsj.php?id=cti-news$IPV4『线路10』,中天新闻
中天新闻,https://www.goodiptv.club/youtube/oIgbl7t0S_w$IPV4『线路7』,中天新闻
中天新闻,https://gat.zhoujie218.top/litv/4gtv-4gtv009$IPV4『线路8』,中天新闻
中天新闻,http://8.138.7.223/tv/xsj.php?id=cti-news$IPV4『线路9』,中天新闻
中天新闻,https://test.zapi.us.kg/?id=cti-news$IPV4『线路11』,中天新闻
中天新闻,https://ali.hlspull.yximgs.com/live/ctinews.flv,中天新闻
寰宇新闻,https://histar.zapi.us.kg/?id=global-news$IPV4『线路4』,寰宇新闻
寰宇新闻,https://www.goodiptv.club/youtube/6IquAgfvYmc$IPV4『线路5』,寰宇新闻
寰宇新闻,https://yang-1989.eu.org/youtube/globalnewstw$IPV4『线路12』,寰宇新闻
台视新闻,https://epg.pw/stream/d4774ec8a87985b129d45af1ff8f45ad7c554acd0d1cb9ce6cbf122255b2140a.m3u8$IPV4『线路4』,台视新闻
台视新闻,https://epg.pw/stream/a399e85fa5940ba0350181fdfa9e103f3556324a504c5cb5ef35c0c4f9a04c36.m3u8$IPV4『线路5』,台视新闻
台视新闻,https://epg.pw/stream/6ffb325e878b6ae255f12f6f11aef268b32db0d6b8b43c53fa0041975274cba5.m3u8$IPV4『线路6』,台视新闻
台视新闻,https://epg.pw/stream/9c01d60667916853d9729b3f653cadc718828c7976a0844bcbeb1f90d6e25212.m3u8$IPV4『线路7』,台视新闻
台视新闻,https://epg.pw/stream/f860d9c0db6439c0bacd9a76f24d9d18ce57a7c6b44826832f890f0f9b5840a5.m3u8$IPV4『线路8』,台视新闻
台视新闻,https://epg.pw/stream/4c8adef47c01115677bc13b65593946135e6fe8c470fad1db810248c3ca10150.m3u8$IPV4『线路9』,台视新闻
台视新闻,https://epg.pw/stream/323de3953f32eaf0c224d78f1db77be185fa7ce9245786b3bd95d462d86d08d8.m3u8$IPV4『线路10』,台视新闻
台视新闻,https://epg.pw/stream/d4774ec8a87985b129d45af1ff8f45ad7c554acd0d1cb9ce6cbf122255b2140a.m3u8$IPV4『线路13』,台视新闻
台视新闻,https://epg.pw/stream/a399e85fa5940ba0350181fdfa9e103f3556324a504c5cb5ef35c0c4f9a04c36.m3u8$IPV4『线路14』,台视新闻
台视新闻,https://epg.pw/stream/6ffb325e878b6ae255f12f6f11aef268b32db0d6b8b43c53fa0041975274cba5.m3u8$IPV4『线路15』,台视新闻
台视新闻,https://epg.pw/stream/9c01d60667916853d9729b3f653cadc718828c7976a0844bcbeb1f90d6e25212.m3u8$IPV4『线路16』,台视新闻
台视新闻,https://epg.pw/stream/f860d9c0db6439c0bacd9a76f24d9d18ce57a7c6b44826832f890f0f9b5840a5.m3u8$IPV4『线路17』,台视新闻
